valid_time,pressure_level_hpa,score_threshold,cluster_center_low_score,cluster_center_high_score,minimum_cluster_fraction,frame_png,cluster_id,cluster_name,cell_count,cell_fraction,score_min,score_max,score_mean,score_median
2021-11-08T15:00:00,800.0,47.88869285583496,22.15926742553711,73.61811828613281,0.457038920056101,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0800hpa.png,0,low_score_polar_like,469251,0.457038920056101,0.0,47.88856887817383,22.159269332885742,22.547271728515625
2021-11-08T15:00:00,800.0,47.88869285583496,22.15926742553711,73.61811828613281,0.457038920056101,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0800hpa.png,1,high_score_equator_like,557469,0.542961079943899,47.88884735107422,100.0,73.61811065673828,74.74420928955078
2021-11-08T15:00:00,825.0,48.441328048706055,22.998889923095703,73.8837661743164,0.4656878214118747,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0825hpa.png,0,low_score_polar_like,478131,0.4656878214118747,0.0,48.441184997558594,22.998889923095703,23.869848251342773
2021-11-08T15:00:00,825.0,48.441328048706055,22.998889923095703,73.8837661743164,0.4656878214118747,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0825hpa.png,1,high_score_equator_like,548589,0.5343121785881253,48.4413948059082,100.0,73.8837661743164,74.9489517211914
2021-11-08T15:00:00,850.0,48.81378173828125,23.707138061523438,73.92042541503906,0.4733676172666355,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0850hpa.png,0,low_score_polar_like,486016,0.4733676172666355,0.0,48.81375503540039,23.70713996887207,24.817100524902344
2021-11-08T15:00:00,850.0,48.81378173828125,23.707138061523438,73.92042541503906,0.4733676172666355,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0850hpa.png,1,high_score_equator_like,540704,0.5266323827333645,48.8139533996582,100.0,73.92042541503906,74.79847717285156
2021-11-08T15:00:00,875.0,49.45217037200928,24.59596824645996,74.3083724975586,0.4865834891693938,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0875hpa.png,0,low_score_polar_like,499585,0.4865834891693938,0.0,49.45214080810547,24.595966339111328,26.065427780151367
2021-11-08T15:00:00,875.0,49.45217037200928,24.59596824645996,74.3083724975586,0.4865834891693938,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0875hpa.png,1,high_score_equator_like,527135,0.5134165108306062,49.45222473144531,100.0,74.3083724975586,75.03218078613281
2021-11-08T15:00:00,900.0,49.86146259307861,25.129106521606445,74.59381866455078,0.4956249026024622,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0900hpa.png,0,low_score_polar_like,508868,0.4956249026024622,0.0,49.861083984375,25.129106521606445,26.727825164794922
2021-11-08T15:00:00,900.0,49.86146259307861,25.129106521606445,74.59381866455078,0.4956249026024622,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1500/thermal-displacement-score-two-clusters-20211108t1500-0900hpa.png,1,high_score_equator_like,517852,0.5043750973975378,49.86156463623047,100.0,74.59381866455078,75.30290222167969
